idx,pid,cond,shj_cond,bal_cond,phase,block_num,trial_num,file_name,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,switch_count,eg_type,test_acc,test_rt,train_cond,trial_attempts
24623,4238,2,3,14,classify_test,NA,19,baa.png,1,0,1,NA,NA,NA,Lape,Lape,0.409928503,1,NA,NA,full,1,0.409928503,classify,
24624,4238,2,3,14,classify_test,NA,20,_b_.png,0,NaN,NaN,NA,NA,NA,Lape,Lape,2.423064826,1,NA,NA,partial,1,2.423064826,classify,
24625,4238,2,3,14,classify_test,NA,21,aab.png,1,1,0,NA,NA,NA,Tannet,Tannet,1.671113861,1,NA,NA,full,1,1.671113861,classify,
24626,4238,2,3,14,classify_test,NA,22,b_b.png,NaN,1,1,NA,NA,NA,Tannet,Tannet,0.077025885,1,NA,NA,partial,1,0.077025885,classify,
24627,4238,2,3,14,classify_test,NA,23,bb_.png,0,NaN,1,NA,NA,NA,Lape,Lape,5.441277036,1,NA,NA,partial,1,5.441277036,classify,
24628,4238,2,3,14,classify_test,NA,24,a_a.png,NaN,0,0,NA,NA,NA,Lape,Lape,1.199792025,1,NA,NA,partial,1,1.199792025,classify,
24629,4238,2,3,14,switch_test,12,1,bab.png,0,0,0,1,1,1,Tannet,Lape,4.444362561,1,3,NA,full,1,4.444362561,classify,
24630,4238,2,3,14,switch_test,12,2,bba.png,1,1,1,0,0,1,Lape,Tannet,0.524778882,1,2,NA,full,1,0.524778882,classify,
24631,4238,2,3,14,switch_test,12,3,abb.png,1,1,1,0,1,0,Lape,Tannet,0.957403538,1,2,NA,full,1,0.957403538,classify,
24632,4238,2,3,14,switch_test,12,4,aba.png,1,1,1,0,0,0,Lape,Tannet,0.67013424,1,3,NA,full,1,0.67013424,classify,
24633,4238,2,3,14,switch_test,12,5,bbb.png,0,0,1,0,1,1,Tannet,Lape,1.68100939,1,1,NA,full,1,1.68100939,classify,
24634,4238,2,3,14,switch_test,12,6,baa.png,1,1,1,1,0,1,Lape,Tannet,0.491974325,1,1,NA,full,1,0.491974325,classify,
24635,4238,2,3,14,switch_test,12,7,aab.png,1,0,1,1,1,0,Tannet,Lape,0.637303861,1,2,NA,full,1,0.637303861,classify,
24636,4238,2,3,14,switch_test,12,8,aaa.png,1,0,1,1,0,0,Tannet,Lape,1.349853471,1,1,NA,full,1,1.349853471,classify,
24637,4241,2,3,17,classify_train,1,1,abb.png,,0,0,1,NA,NA,,Lape,Lape,4.451709884,1,NA,full,NA,NA,classify,1
24638,4241,2,3,17,classify_train,1,2,bab.png,,0,1,0,NA,NA,,Lape,Tannet,1.19995822,0,NA,full,NA,NA,classify,1
24639,4241,2,3,17,classify_train,1,2,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.91543047,1,NA,full,NA,NA,classify,2
24640,4241,2,3,17,classify_train,1,3,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.946639956,1,NA,full,NA,NA,classify,1
24641,4241,2,3,17,classify_train,1,4,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.681393095,1,NA,full,NA,NA,classify,1
24642,4241,2,3,17,classify_train,1,5,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,0.252650174,0,NA,full,NA,NA,classify,1
24643,4241,2,3,17,classify_train,1,5,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,0.641324644,0,NA,full,NA,NA,classify,2
24644,4241,2,3,17,classify_train,1,5,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,1.141336893,1,NA,full,NA,NA,classify,3
24645,4241,2,3,17,classify_train,1,6,aba.png,,1,0,1,NA,NA,,Lape,Tannet,1.582963534,0,NA,full,NA,NA,classify,1
24646,4241,2,3,17,classify_train,1,6,aba.png,,1,0,1,NA,NA,,Lape,Lape,1.200833555,1,NA,full,NA,NA,classify,2
24647,4241,2,3,17,classify_train,1,7,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.919564478,1,NA,full,NA,NA,classify,1
24648,4241,2,3,17,classify_train,1,8,aab.png,,0,0,0,NA,NA,,Lape,Tannet,1.350327556,0,NA,full,NA,NA,classify,1
24649,4241,2,3,17,classify_train,1,8,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.474819205,1,NA,full,NA,NA,classify,2
24650,4241,2,3,17,classify_train,2,1,bba.png,,1,1,1,NA,NA,,Tannet,Lape,2.550644318,0,NA,full,NA,NA,classify,1
24651,4241,2,3,17,classify_train,2,1,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.445550422,1,NA,full,NA,NA,classify,2
24652,4241,2,3,17,classify_train,2,2,aab.png,,0,0,0,NA,NA,,Lape,Lape,3.743368771,1,NA,full,NA,NA,classify,1
24653,4241,2,3,17,classify_train,2,3,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.839469621,1,NA,full,NA,NA,classify,1
24654,4241,2,3,17,classify_train,2,4,baa.png,,1,1,0,NA,NA,,Tannet,Lape,1.35019215,0,NA,full,NA,NA,classify,1
24655,4241,2,3,17,classify_train,2,4,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.601730277,1,NA,full,NA,NA,classify,2
24656,4241,2,3,17,classify_train,2,5,aba.png,,1,0,1,NA,NA,,Lape,Tannet,0.633827017,0,NA,full,NA,NA,classify,1
24657,4241,2,3,17,classify_train,2,5,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.342156874,1,NA,full,NA,NA,classify,2
24658,4241,2,3,17,classify_train,2,6,abb.png,,0,0,1,NA,NA,,Lape,Lape,1.388520855,1,NA,full,NA,NA,classify,1
24659,4241,2,3,17,classify_train,2,7,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.522889495,1,NA,full,NA,NA,classify,1
24660,4241,2,3,17,classify_train,2,8,bab.png,,0,1,0,NA,NA,,Lape,Tannet,0.615221502,0,NA,full,NA,NA,classify,1
24661,4241,2,3,17,classify_train,2,8,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.653166503,1,NA,full,NA,NA,classify,2
24662,4241,2,3,17,classify_train,3,1,aab.png,,0,0,0,NA,NA,,Lape,Tannet,1.419523757,0,NA,full,NA,NA,classify,1
24663,4241,2,3,17,classify_train,3,1,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.919539648,1,NA,full,NA,NA,classify,2
24664,4241,2,3,17,classify_train,3,2,baa.png,,1,1,0,NA,NA,,Tannet,Lape,0.60546171,0,NA,full,NA,NA,classify,1
24665,4241,2,3,17,classify_train,3,2,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.147520854,1,NA,full,NA,NA,classify,2
24666,4241,2,3,17,classify_train,3,3,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.460787683,1,NA,full,NA,NA,classify,1
24667,4241,2,3,17,classify_train,3,4,bab.png,,0,1,0,NA,NA,,Lape,Lape,1.662602845,1,NA,full,NA,NA,classify,1
24668,4241,2,3,17,classify_train,3,5,abb.png,,0,0,1,NA,NA,,Lape,Tannet,2.239420822,0,NA,full,NA,NA,classify,1
24669,4241,2,3,17,classify_train,3,5,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.000132095,1,NA,full,NA,NA,classify,2
24670,4241,2,3,17,classify_train,3,6,aba.png,,1,0,1,NA,NA,,Lape,Tannet,0.536168507,0,NA,full,NA,NA,classify,1
24671,4241,2,3,17,classify_train,3,6,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.329718767,1,NA,full,NA,NA,classify,2
24672,4241,2,3,17,classify_train,3,7,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,6.322732967,0,NA,full,NA,NA,classify,1
24673,4241,2,3,17,classify_train,3,7,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.98879544,1,NA,full,NA,NA,classify,2
24674,4241,2,3,17,classify_train,3,8,bba.png,,1,1,1,NA,NA,,Tannet,Lape,2.739965093,0,NA,full,NA,NA,classify,1
24675,4241,2,3,17,classify_train,3,8,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.159978825,1,NA,full,NA,NA,classify,2
24676,4241,2,3,17,classify_train,4,1,aaa.png,,1,0,0,NA,NA,,Tannet,Lape,0.841960222,0,NA,full,NA,NA,classify,1
24677,4241,2,3,17,classify_train,4,1,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.165558593,1,NA,full,NA,NA,classify,2
24678,4241,2,3,17,classify_train,4,2,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.312373947,1,NA,full,NA,NA,classify,1
24679,4241,2,3,17,classify_train,4,3,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.92661318,1,NA,full,NA,NA,classify,1
24680,4241,2,3,17,classify_train,4,4,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.57709574,1,NA,full,NA,NA,classify,1
24681,4241,2,3,17,classify_train,4,5,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.221406258,1,NA,full,NA,NA,classify,1
24682,4241,2,3,17,classify_train,4,6,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,0.168216712,0,NA,full,NA,NA,classify,1
24683,4241,2,3,17,classify_train,4,6,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.619324058,1,NA,full,NA,NA,classify,2
24684,4241,2,3,17,classify_train,4,7,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.472151485,1,NA,full,NA,NA,classify,1
24685,4241,2,3,17,classify_train,4,8,aba.png,,1,0,1,NA,NA,,Lape,Tannet,1.442137805,0,NA,full,NA,NA,classify,1
24686,4241,2,3,17,classify_train,4,8,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.526048847,1,NA,full,NA,NA,classify,2
24687,4241,2,3,17,classify_train,5,1,bba.png,,1,1,1,NA,NA,,Tannet,Lape,0.177254121,0,NA,full,NA,NA,classify,1
24688,4241,2,3,17,classify_train,5,1,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,1.422035546,1,NA,full,NA,NA,classify,2
24689,4241,2,3,17,classify_train,5,2,aba.png,,1,0,1,NA,NA,,Lape,Tannet,1.863999873,0,NA,full,NA,NA,classify,1
24690,4241,2,3,17,classify_train,5,2,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.126029446,1,NA,full,NA,NA,classify,2
24691,4241,2,3,17,classify_train,5,3,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.371181001,1,NA,full,NA,NA,classify,1
24692,4241,2,3,17,classify_train,5,4,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.000118521,1,NA,full,NA,NA,classify,1
24693,4241,2,3,17,classify_train,5,5,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.000115542,1,NA,full,NA,NA,classify,1
24694,4241,2,3,17,classify_train,5,6,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,1.170323278,0,NA,full,NA,NA,classify,1
24695,4241,2,3,17,classify_train,5,6,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.460318233,1,NA,full,NA,NA,classify,2
24696,4241,2,3,17,classify_train,5,7,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.000196321,1,NA,full,NA,NA,classify,1
24697,4241,2,3,17,classify_train,5,8,bab.png,,0,1,0,NA,NA,,Lape,Tannet,0.000198308,0,NA,full,NA,NA,classify,1
24698,4241,2,3,17,classify_train,5,8,bab.png,,0,1,0,NA,NA,,Lape,Tannet,0.000182086,0,NA,full,NA,NA,classify,2
24699,4241,2,3,17,classify_train,5,8,bab.png,,0,1,0,NA,NA,,Lape,Lape,2.295709465,1,NA,full,NA,NA,classify,3
24700,4241,2,3,17,classify_train,6,1,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,0.960985991,0,NA,full,NA,NA,classify,1
24701,4241,2,3,17,classify_train,6,1,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.43134509,1,NA,full,NA,NA,classify,2
24702,4241,2,3,17,classify_train,6,2,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.317775271,1,NA,full,NA,NA,classify,1
24703,4241,2,3,17,classify_train,6,3,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.899234115,1,NA,full,NA,NA,classify,1
24704,4241,2,3,17,classify_train,6,4,bab.png,,0,1,0,NA,NA,,Lape,Lape,1.53678495,1,NA,full,NA,NA,classify,1
24705,4241,2,3,17,classify_train,6,5,aba.png,,1,0,1,NA,NA,,Lape,Tannet,1.550819452,0,NA,full,NA,NA,classify,1
24706,4241,2,3,17,classify_train,6,5,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.220401807,1,NA,full,NA,NA,classify,2
24707,4241,2,3,17,classify_train,6,6,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.248023212,1,NA,full,NA,NA,classify,1
24708,4241,2,3,17,classify_train,6,7,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.420300435,1,NA,full,NA,NA,classify,1
24709,4241,2,3,17,classify_train,6,8,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.532276839,1,NA,full,NA,NA,classify,1
24710,4241,2,3,17,classify_train,7,1,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.118276238,1,NA,full,NA,NA,classify,1
24711,4241,2,3,17,classify_train,7,2,aaa.png,,1,0,0,NA,NA,,Tannet,Lape,0.060673267,0,NA,full,NA,NA,classify,1
24712,4241,2,3,17,classify_train,7,2,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.028243145,1,NA,full,NA,NA,classify,2
24713,4241,2,3,17,classify_train,7,3,abb.png,,0,0,1,NA,NA,,Lape,Tannet,0.738211442,0,NA,full,NA,NA,classify,1
24714,4241,2,3,17,classify_train,7,3,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.23549373,1,NA,full,NA,NA,classify,2
24715,4241,2,3,17,classify_train,7,4,aba.png,,1,0,1,NA,NA,,Lape,Tannet,0.241012582,0,NA,full,NA,NA,classify,1
24716,4241,2,3,17,classify_train,7,4,aba.png,,1,0,1,NA,NA,,Lape,Lape,1.098553048,1,NA,full,NA,NA,classify,2
24717,4241,2,3,17,classify_train,7,5,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.380893782,1,NA,full,NA,NA,classify,1
24718,4241,2,3,17,classify_train,7,6,bab.png,,0,1,0,NA,NA,,Lape,Tannet,0.58764115,0,NA,full,NA,NA,classify,1
24719,4241,2,3,17,classify_train,7,6,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.728886669,1,NA,full,NA,NA,classify,2
24720,4241,2,3,17,classify_train,7,7,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.635252583,1,NA,full,NA,NA,classify,1
24721,4241,2,3,17,classify_train,7,8,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.809166922,1,NA,full,NA,NA,classify,1
24722,4241,2,3,17,classify_train,8,1,bab.png,,0,1,0,NA,NA,,Lape,Tannet,0.000187714,0,NA,full,NA,NA,classify,1
24723,4241,2,3,17,classify_train,8,1,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.281541213,1,NA,full,NA,NA,classify,2
24724,4241,2,3,17,classify_train,8,2,bba.png,,1,1,1,NA,NA,,Tannet,Lape,0.694752556,0,NA,full,NA,NA,classify,1
24725,4241,2,3,17,classify_train,8,2,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.038338306,1,NA,full,NA,NA,classify,2
24726,4241,2,3,17,classify_train,8,3,aba.png,,1,0,1,NA,NA,,Lape,Tannet,0.00020526,0,NA,full,NA,NA,classify,1
24727,4241,2,3,17,classify_train,8,3,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.228666179,1,NA,full,NA,NA,classify,2
24728,4241,2,3,17,classify_train,8,4,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.810322669,1,NA,full,NA,NA,classify,1
24729,4241,2,3,17,classify_train,8,5,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.387862698,1,NA,full,NA,NA,classify,1
24730,4241,2,3,17,classify_train,8,6,baa.png,,1,1,0,NA,NA,,Tannet,Lape,1.107763935,0,NA,full,NA,NA,classify,1
24731,4241,2,3,17,classify_train,8,6,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.000187714,1,NA,full,NA,NA,classify,2
24732,4241,2,3,17,classify_train,8,7,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.356565149,1,NA,full,NA,NA,classify,1
24733,4241,2,3,17,classify_train,8,8,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,0.020273089,0,NA,full,NA,NA,classify,1
24734,4241,2,3,17,classify_train,8,8,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.000191687,1,NA,full,NA,NA,classify,2
24735,4241,2,3,17,classify_train,9,1,aba.png,,1,0,1,NA,NA,,Lape,Tannet,1.232162224,0,NA,full,NA,NA,classify,1
24736,4241,2,3,17,classify_train,9,1,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.302030487,1,NA,full,NA,NA,classify,2
24737,4241,2,3,17,classify_train,9,2,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.172030911,1,NA,full,NA,NA,classify,1
24738,4241,2,3,17,classify_train,9,3,bba.png,,1,1,1,NA,NA,,Tannet,Lape,0.222414019,0,NA,full,NA,NA,classify,1
24739,4241,2,3,17,classify_train,9,3,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.01765271,1,NA,full,NA,NA,classify,2
24740,4241,2,3,17,classify_train,9,4,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.4972174,1,NA,full,NA,NA,classify,1
24741,4241,2,3,17,classify_train,9,5,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.094271055,1,NA,full,NA,NA,classify,1
24742,4241,2,3,17,classify_train,9,6,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.351092315,1,NA,full,NA,NA,classify,1
24743,4241,2,3,17,classify_train,9,7,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.125539801,1,NA,full,NA,NA,classify,1
24744,4241,2,3,17,classify_train,9,8,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.329491325,1,NA,full,NA,NA,classify,1
24745,4241,2,3,17,classify_train,10,1,aba.png,,1,0,1,NA,NA,,Lape,Tannet,1.470650437,0,NA,full,NA,NA,classify,1
24746,4241,2,3,17,classify_train,10,1,aba.png,,1,0,1,NA,NA,,Lape,Lape,0.383458542,1,NA,full,NA,NA,classify,2
24747,4241,2,3,17,classify_train,10,2,aaa.png,,1,0,0,NA,NA,,Tannet,Lape,0.299370381,0,NA,full,NA,NA,classify,1
24748,4241,2,3,17,classify_train,10,2,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.030167294,1,NA,full,NA,NA,classify,2
24749,4241,2,3,17,classify_train,10,3,bba.png,,1,1,1,NA,NA,,Tannet,Lape,0.397005386,0,NA,full,NA,NA,classify,1
24750,4241,2,3,17,classify_train,10,3,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.233293473,1,NA,full,NA,NA,classify,2
24751,4241,2,3,17,classify_train,10,4,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,0.000115542,0,NA,full,NA,NA,classify,1
24752,4241,2,3,17,classify_train,10,4,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.145746346,1,NA,full,NA,NA,classify,2
24753,4241,2,3,17,classify_train,10,5,bab.png,,0,1,0,NA,NA,,Lape,Tannet,0.395284842,0,NA,full,NA,NA,classify,1
24754,4241,2,3,17,classify_train,10,5,bab.png,,0,1,0,NA,NA,,Lape,Lape,0.233998641,1,NA,full,NA,NA,classify,2
24755,4241,2,3,17,classify_train,10,6,baa.png,,1,1,0,NA,NA,,Tannet,Lape,0.00012746,0,NA,full,NA,NA,classify,1
24756,4241,2,3,17,classify_train,10,6,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.299568689,1,NA,full,NA,NA,classify,2
24757,4241,2,3,17,classify_train,10,7,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.000122163,1,NA,full,NA,NA,classify,1
24758,4241,2,3,17,classify_train,10,8,aab.png,,0,0,0,NA,NA,,Lape,Tannet,1.18033468,0,NA,full,NA,NA,classify,1
24759,4241,2,3,17,classify_train,10,8,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.000120177,1,NA,full,NA,NA,classify,2
24760,4241,2,3,17,classify_train,11,1,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.742322274,1,NA,full,NA,NA,classify,1
24761,4241,2,3,17,classify_train,11,2,aab.png,,0,0,0,NA,NA,,Lape,Lape,0.871067115,1,NA,full,NA,NA,classify,1
24762,4241,2,3,17,classify_train,11,3,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,2.173480313,1,NA,full,NA,NA,classify,1
24763,4241,2,3,17,classify_train,11,4,aba.png,,1,0,1,NA,NA,,Lape,Lape,1.38937103,1,NA,full,NA,NA,classify,1
24764,4241,2,3,17,classify_train,11,5,abb.png,,0,0,1,NA,NA,,Lape,Tannet,1.934533576,0,NA,full,NA,NA,classify,1
24765,4241,2,3,17,classify_train,11,5,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.000115211,1,NA,full,NA,NA,classify,2
24766,4241,2,3,17,classify_train,11,6,bba.png,,1,1,1,NA,NA,,Tannet,Lape,2.419331739,0,NA,full,NA,NA,classify,1
24767,4241,2,3,17,classify_train,11,6,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,0.377276237,1,NA,full,NA,NA,classify,2
24768,4241,2,3,17,classify_train,11,7,bab.png,,0,1,0,NA,NA,,Lape,Lape,1.36209625,1,NA,full,NA,NA,classify,1
24769,4241,2,3,17,classify_train,11,8,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,1.674795965,1,NA,full,NA,NA,classify,1
24770,4241,2,3,17,classify_train,12,1,bab.png,,0,1,0,NA,NA,,Lape,Lape,1.003209012,1,NA,full,NA,NA,classify,1
24771,4241,2,3,17,classify_train,12,2,aba.png,,1,0,1,NA,NA,,Lape,Lape,2.270797496,1,NA,full,NA,NA,classify,1
24772,4241,2,3,17,classify_train,12,3,aaa.png,,1,0,0,NA,NA,,Tannet,Tannet,0.375527883,1,NA,full,NA,NA,classify,1
24773,4241,2,3,17,classify_train,12,4,bba.png,,1,1,1,NA,NA,,Tannet,Tannet,2.913455337,1,NA,full,NA,NA,classify,1
24774,4241,2,3,17,classify_train,12,5,abb.png,,0,0,1,NA,NA,,Lape,Lape,0.762614565,1,NA,full,NA,NA,classify,1
24775,4241,2,3,17,classify_train,12,6,aab.png,,0,0,0,NA,NA,,Lape,Tannet,3.918975182,0,NA,full,NA,NA,classify,1
24776,4241,2,3,17,classify_train,12,6,aab.png,,0,0,0,NA,NA,,Lape,Lape,1.065396238,1,NA,full,NA,NA,classify,2
24777,4241,2,3,17,classify_train,12,7,baa.png,,1,1,0,NA,NA,,Tannet,Tannet,3.171652835,1,NA,full,NA,NA,classify,1
24778,4241,2,3,17,classify_train,12,8,bbb.png,,0,1,1,NA,NA,,Tannet,Lape,2.739213575,0,NA,full,NA,NA,classify,1
24779,4241,2,3,17,classify_train,12,8,bbb.png,,0,1,1,NA,NA,,Tannet,Tannet,0.503618539,1,NA,full,NA,NA,classify,2
24780,4241,2,3,17,inference_test,NA,1,_bb.png,0,0,1,0,1,0,Lape,0,0,7.080620919,1,NA,full,1,7.080620919,classify,
24781,4241,2,3,17,inference_test,NA,2,_b_.png,NaN,0,1,0,1,0,Lape,0,0,2.579425112,1,NA,partial,1,2.579425112,classify,
24782,4241,2,3,17,inference_test,NA,3,__b.png,0,NaN,1,0,0,1,Lape,1,0,2.302212573,0,NA,partial,0,2.302212573,classify,
24783,4241,2,3,17,inference_test,NA,4,a_a.png,1,0,1,0,0,1,Lape,1,1,4.789637404,1,NA,full,1,4.789637404,classify,
24784,4241,2,3,17,inference_test,NA,5,b_b.png,0,1,1,0,0,1,Tannet,1,1,3.819169054,1,NA,full,1,3.819169054,classify,
24785,4241,2,3,17,inference_test,NA,6,a_a.png,1,0,0,0,0,1,Tannet,0,0,4.361599984,1,NA,full,1,4.361599984,classify,
24786,4241,2,3,17,inference_test,NA,7,aa_.png,1,0,0,1,0,0,Tannet,1,1,5.876191668,1,NA,full,1,5.876191668,classify,
24787,4241,2,3,17,inference_test,NA,8,_a_.png,0,NaN,0,1,0,0,Tannet,0,1,1.646316771,0,NA,partial,0,1.646316771,classify,
24788,4241,2,3,17,inference_test,NA,9,b__.png,NaN,1,1,0,0,1,Tannet,1,1,1.977838848,1,NA,partial,1,1.977838848,classify,
24789,4241,2,3,17,inference_test,NA,10,b_b.png,0,1,0,0,0,1,Lape,0,0,1.207291307,1,NA,full,1,1.207291307,classify,
24790,4241,2,3,17,inference_test,NA,11,_a_.png,0,NaN,0,1,0,0,Lape,0,0,0.248592643,1,NA,partial,1,0.248592643,classify,
24791,4241,2,3,17,inference_test,NA,12,a__.png,0,0,NaN,1,0,0,Tannet,0,1,0.745702447,0,NA,partial,0,0.745702447,classify,
24792,4241,2,3,17,inference_test,NA,13,_ba.png,1,0,1,0,1,0,Lape,0,0,0.000192018,1,NA,full,1,0.000192018,classify,
24793,4241,2,3,17,inference_test,NA,14,__a.png,1,NaN,0,0,0,1,Lape,0,1,0.314032913,0,NA,partial,0,0.314032913,classify,
24794,4241,2,3,17,inference_test,NA,15,__a.png,1,NaN,0,0,0,1,Tannet,0,0,0.870046773,1,NA,partial,1,0.870046773,classify,
24795,4241,2,3,17,inference_test,NA,16,__b.png,0,NaN,0,0,0,1,Tannet,0,1,0.000186058,0,NA,partial,0,0.000186058,classify,
24796,4241,2,3,17,inference_test,NA,17,aa_.png,1,0,0,1,0,0,Lape,1,0,0.117543922,0,NA,full,0,0.117543922,classify,
24797,4241,2,3,17,inference_test,NA,18,__a.png,1,1,NaN,0,1,0,Lape,1,0,0.299236962,0,NA,partial,0,0.299236962,classify,
24798,4241,2,3,17,inference_test,NA,19,ba_.png,1,1,0,1,0,0,Tannet,1,1,0.638342411,1,NA,full,1,0.638342411,classify,
24799,4241,2,3,17,inference_test,NA,20,_ba.png,1,0,1,0,1,0,Tannet,0,1,1.52183108,0,NA,full,0,1.52183108,classify,
24800,4241,2,3,17,inference_test,NA,21,__b.png,0,1,NaN,0,1,0,Lape,1,0,0.353484259,0,NA,partial,0,0.353484259,classify,
24801,4241,2,3,17,inference_test,NA,22,b__.png,NaN,1,0,0,0,1,Lape,0,0,1.958933388,1,NA,partial,1,1.958933388,classify,
24802,4241,2,3,17,inference_test,NA,23,_b_.png,1,NaN,1,1,0,0,Tannet,1,1,0.395824808,1,NA,partial,1,0.395824808,classify,
24803,4241,2,3,17,inference_test,NA,24,a__.png,NaN,0,0,0,0,1,Tannet,0,0,1.424994935,1,NA,partial,1,1.424994935,classify,
24804,4241,2,3,17,inference_test,NA,25,_a_.png,NaN,1,0,0,1,0,Lape,1,0,0.802548273,0,NA,partial,0,0.802548273,classify,
24805,4241,2,3,17,inference_test,NA,26,b__.png,0,1,NaN,1,0,0,Tannet,0,1,0.00011819,0,NA,partial,0,0.00011819,classify,
24806,4241,2,3,17,inference_test,NA,27,__a.png,1,1,NaN,0,1,0,Tannet,1,1,0.000117528,1,NA,partial,1,0.000117528,classify,
24807,4241,2,3,17,inference_test,NA,28,_b_.png,NaN,1,1,0,1,0,Tannet,1,1,0.045639942,1,NA,partial,1,0.045639942,classify,
24808,4241,2,3,17,inference_test,NA,29,ba_.png,1,1,0,1,0,0,Lape,1,0,0.586451633,0,NA,full,0,0.586451633,classify,
24809,4241,2,3,17,inference_test,NA,30,a__.png,NaN,0,0,0,0,1,Lape,0,1,0.089558015,0,NA,partial,0,0.089558015,classify,
24810,4241,2,3,17,inference_test,NA,31,_a_.png,NaN,0,0,0,1,0,Tannet,0,1,0.188790077,0,NA,partial,0,0.188790077,classify,
